mH_GeV 	H_gg 	    Err_Hi  Err_Lo  H_gamgam    Err_Hi  Err_Lo  H_Zgam      Err_Hi  Err_Lo  H_WW        Err_Hi  Err_Lo  H_ZZ        Err_Hi  Err_Lo  Total_Width_GeV Err_Hi Err_Lo
99.0	7.24E-02	+11.63	-11.23	1.54E-03	+6.28	-6.04	3.51E-05	+10.22	-10.05	9.28E-03	+5.78	-5.59	1.00E-03	+5.74	-5.55	2.46E-03	+5.16	-5.16
100.0	7.37E-02	+11.58	-11.21	1.58E-03	+6.20	-6.07	4.93E-05	+10.20	-10.05	1.10E-02	+5.73	-5.56	1.12E-03	+5.69	-5.53	2.48E-03	+5.13	-5.11
101.0	7.49E-02	+11.58	-11.17	1.61E-03	+6.18	-6.04	6.67E-05	+10.20	-10.03	1.29E-02	+5.69	-5.57	1.26E-03	+5.66	-5.54	2.51E-03	+5.15	-5.08
102.0	7.61E-02	+11.53	-11.15	1.65E-03	+6.18	-6.01	8.74E-05	+10.18	-10.02	1.52E-02	+5.67	-5.55	1.43E-03	+5.64	-5.52	2.54E-03	+5.13	-5.06
103.0	7.73E-02	+11.51	-11.13	1.69E-03	+6.16	-5.98	1.12E-04	+10.13	-10.08	1.78E-02	+5.67	-5.53	1.63E-03	+5.64	-5.51	2.58E-03	+5.11	-5.06
104.0	7.84E-02	+11.46	-11.10	1.73E-03	+6.12	-5.99	1.40E-04	+10.13	-9.98	2.07E-02	+5.70	-5.47	1.86E-03	+5.68	-5.45	2.61E-03	+5.05	-5.10
105.0	7.95E-02	+11.43	-11.06	1.77E-03	+6.14	-5.93	1.71E-04	+10.15	-9.93	2.41E-02	+5.59	-5.50	2.13E-03	+5.58	-5.48	2.64E-03	+5.09	-5.00
106.0	8.06E-02	+11.38	-11.03	1.80E-03	+6.10	-5.94	2.07E-04	+10.06	-9.95	2.78E-02	+5.59	-5.43	2.45E-03	+5.57	-5.41	2.68E-03	+5.02	-5.00
107.0	8.16E-02	+11.35	-10.99	1.84E-03	+6.04	-5.92	2.47E-04	+10.05	-9.92	3.20E-02	+5.54	-5.43	2.83E-03	+5.52	-5.42	2.72E-03	+5.03	-4.95
108.0	8.26E-02	+11.32	-10.95	1.88E-03	+5.98	-5.93	2.91E-04	+10.04	-9.87	3.67E-02	+5.52	-5.37	3.26E-03	+5.51	-5.35	2.76E-03	+4.96	-4.94
109.0	8.36E-02	+11.27	-10.92	1.92E-03	+5.98	-5.86	3.39E-04	+9.99	-9.86	4.19E-02	+5.51	-5.31	3.76E-03	+5.50	-5.30	2.80E-03	+4.91	-4.94
110.0	8.44E-02	+11.22	-10.88	1.95E-03	+5.92	-5.85	3.91E-04	+9.92	-9.82	4.77E-02	+5.44	-5.31	4.34E-03	+5.43	-5.30	2.85E-03	+4.92	-4.88
110.5	8.48E-02	+11.21	-10.85	1.97E-03	+5.94	-5.78	4.19E-04	+9.94	-9.81	5.08E-02	+5.45	-5.25	4.66E-03	+5.44	-5.25	2.87E-03	+4.87	-4.89
111.0	8.52E-02	+11.18	-10.84	1.99E-03	+5.93	-5.75	4.47E-04	+9.90	-9.79	5.41E-02	+5.37	-5.28	5.01E-03	+5.36	-5.27	2.89E-03	+4.89	-4.82
111.5	8.56E-02	+11.15	-10.81	2.00E-03	+5.91	-5.76	4.77E-04	+9.88	-9.77	5.75E-02	+5.35	-5.24	5.37E-03	+5.34	-5.23	2.92E-03	+4.85	-4.80
112.0	8.60E-02	+11.13	-10.78	2.02E-03	+5.85	-5.72	5.07E-04	+9.88	-9.72	6.10E-02	+5.35	-5.19	5.76E-03	+5.34	-5.19	2.95E-03	+4.81	-4.80
112.5	8.63E-02	+11.10	-10.77	2.04E-03	+5.90	-5.70	5.39E-04	+9.87	-9.70	6.48E-02	+5.31	-5.19	6.18E-03	+5.30	-5.18	2.97E-03	+4.82	-4.77
113.0	8.66E-02	+11.07	-10.74	2.05E-03	+5.85	-5.68	5.71E-04	+9.80	-9.70	6.86E-02	+5.26	-5.16	6.62E-03	+5.25	-5.16	3.00E-03	+4.79	-4.73
113.5	8.69E-02	+11.04	-10.72	2.07E-03	+5.77	-5.67	6.04E-04	+9.81	-9.66	7.27E-02	+5.28	-5.12	7.08E-03	+5.27	-5.11	3.03E-03	+4.75	-4.75
114.0	8.72E-02	+11.00	-10.69	2.08E-03	+5.80	-5.62	6.39E-04	+9.76	-9.66	7.69E-02	+5.21	-5.10	7.57E-03	+5.21	-5.10	3.06E-03	+4.74	-4.69
114.5	8.74E-02	+11.00	-10.64	2.10E-03	+5.72	-5.62	6.74E-04	+9.74	-9.62	8.13E-02	+5.20	-5.06	8.09E-03	+5.20	-5.06	3.09E-03	+4.70	-4.69
115.0	8.76E-02	+10.95	-10.64	2.11E-03	+5.74	-5.59	7.10E-04	+9.70	-9.61	8.59E-02	+5.17	-5.04	8.64E-03	+5.17	-5.04	3.12E-03	+4.69	-4.66
115.5	8.78E-02	+10.93	-10.60	2.13E-03	+5.73	-5.54	7.46E-04	+9.70	-9.56	9.06E-02	+5.14	-5.01	9.22E-03	+5.14	-5.00	3.15E-03	+4.66	-4.64
116.0	8.80E-02	+10.89	-10.58	2.14E-03	+5.63	-5.60	7.84E-04	+9.66	-9.55	9.55E-02	+5.09	-4.98	9.83E-03	+5.09	-4.98	3.19E-03	+4.63	-4.60
116.5	8.81E-02	+10.86	-10.55	2.15E-03	+5.60	-5.58	8.22E-04	+9.63	-9.52	1.01E-01	+5.05	-4.94	1.05E-02	+5.04	-4.93	3.22E-03	+4.60	-4.56
117.0	8.82E-02	+10.82	-10.52	2.17E-03	+5.58	-5.48	8.61E-04	+9.60	-9.48	1.06E-01	+5.04	-4.89	1.11E-02	+5.04	-4.88	3.26E-03	+4.55	-4.57
117.5	8.83E-02	+10.80	-10.49	2.18E-03	+5.56	-5.45	9.00E-04	+9.57	-9.45	1.11E-01	+5.01	-4.84	1.19E-02	+5.00	-4.84	3.30E-03	+4.51	-4.53
118.0	8.83E-02	+10.75	-10.47	2.19E-03	+5.53	-5.44	9.41E-04	+9.53	-9.43	1.17E-01	+4.95	-4.82	1.26E-02	+4.95	-4.82	3.33E-03	+4.50	-4.49
118.5	8.84E-02	+10.73	-10.43	2.20E-03	+5.52	-5.42	9.81E-04	+9.52	-9.39	1.23E-01	+4.91	-4.78	1.34E-02	+4.91	-4.78	3.38E-03	+4.46	-4.45
119.0	8.84E-02	+10.69	-10.40	2.21E-03	+5.46	-5.39	1.02E-03	+9.46	-9.36	1.29E-01	+4.85	-4.74	1.42E-02	+4.85	-4.74	3.42E-03	+4.43	-4.40
119.5	8.83E-02	+10.66	-10.36	2.22E-03	+5.47	-5.30	1.06E-03	+9.35	-9.37	1.35E-01	+4.83	-4.71	1.50E-02	+4.83	-4.71	3.46E-03	+4.41	-4.39
120.0	8.82E-02	+10.63	-10.33	2.23E-03	+5.40	-5.28	1.11E-03	+9.38	-9.34	1.41E-01	+4.76	-4.66	1.59E-02	+4.76	-4.67	3.51E-03	+4.36	-4.33
120.1	8.82E-02	+10.60	-10.33	2.23E-03	+5.38	-5.29	1.12E-03	+9.35	-9.24	1.43E-01	+4.77	-4.66	1.61E-02	+4.77	-4.66	3.52E-03	+4.36	-4.34
120.2	8.82E-02	+10.59	-10.33	2.23E-03	+5.37	-5.24	1.12E-03	+9.32	-9.30	1.44E-01	+4.74	-4.65	1.62E-02	+4.74	-4.65	3.52E-03	+4.35	-4.32
120.3	8.82E-02	+10.59	-10.31	2.23E-03	+5.36	-5.28	1.13E-03	+9.34	-9.28	1.45E-01	+4.75	-4.63	1.64E-02	+4.74	-4.63	3.53E-03	+4.33	-4.32
120.4	8.82E-02	+10.58	-10.31	2.24E-03	+5.37	-5.27	1.14E-03	+9.28	-9.31	1.47E-01	+4.73	-4.63	1.66E-02	+4.74	-4.62	3.54E-03	+4.33	-4.31
120.5	8.81E-02	+10.58	-10.30	2.24E-03	+5.37	-5.26	1.15E-03	+9.39	-9.23	1.48E-01	+4.72	-4.62	1.68E-02	+4.72	-4.63	3.55E-03	+4.32	-4.30
120.6	8.81E-02	+10.57	-10.29	2.24E-03	+5.32	-5.25	1.16E-03	+9.25	-9.33	1.49E-01	+4.71	-4.63	1.70E-02	+4.63	-4.67	3.56E-03	+4.33	-4.29
120.7	8.81E-02	+10.57	-10.27	2.24E-03	+5.35	-5.22	1.17E-03	+9.34	-9.19	1.51E-01	+4.70	-4.61	1.72E-02	+4.71	-4.60	3.57E-03	+4.32	-4.28
120.8	8.81E-02	+10.56	-10.27	2.24E-03	+5.29	-5.25	1.18E-03	+9.32	-9.29	1.52E-01	+4.69	-4.58	1.73E-02	+4.73	-4.58	3.58E-03	+4.29	-4.27
120.9	8.80E-02	+10.56	-10.27	2.24E-03	+5.36	-5.21	1.18E-03	+9.32	-9.15	1.53E-01	+4.69	-4.57	1.75E-02	+4.69	-4.57	3.59E-03	+4.28	-4.28
121.0	8.80E-02	+10.55	-10.27	2.25E-03	+5.28	-5.26	1.19E-03	+9.28	-9.27	1.55E-01	+4.66	-4.57	1.77E-02	+4.66	-4.60	3.60E-03	+4.28	-4.25
121.1	8.80E-02	+10.54	-10.25	2.25E-03	+5.31	-5.21	1.20E-03	+9.35	-9.19	1.56E-01	+4.66	-4.56	1.79E-02	+4.66	-4.56	3.61E-03	+4.27	-4.25
121.2	8.79E-02	+10.53	-10.25	2.25E-03	+5.33	-5.18	1.21E-03	+9.24	-9.22	1.57E-01	+4.64	-4.57	1.81E-02	+4.63	-4.57	3.62E-03	+4.28	-4.23
121.3	8.79E-02	+10.54	-10.24	2.25E-03	+5.27	-5.23	1.22E-03	+9.35	-9.15	1.59E-01	+4.64	-4.56	1.83E-02	+4.64	-4.56	3.63E-03	+4.27	-4.23
121.4	8.79E-02	+10.50	-10.24	2.25E-03	+5.26	-5.18	1.23E-03	+9.27	-9.18	1.60E-01	+4.66	-4.53	1.85E-02	+4.66	-4.54	3.64E-03	+4.25	-4.25
121.5	8.78E-02	+10.51	-10.23	2.25E-03	+5.29	-5.16	1.24E-03	+9.25	-9.22	1.61E-01	+4.63	-4.53	1.87E-02	+4.64	-4.52	3.65E-03	+4.25	-4.23
121.6	8.78E-02	+10.51	-10.21	2.25E-03	+5.26	-5.22	1.24E-03	+9.29	-9.13	1.63E-01	+4.60	-4.54	1.89E-02	+4.60	-4.54	3.66E-03	+4.26	-4.20
121.7	8.78E-02	+10.49	-10.22	2.25E-03	+5.25	-5.19	1.25E-03	+9.26	-9.20	1.64E-01	+4.61	-4.52	1.91E-02	+4.60	-4.53	3.67E-03	+4.24	-4.21
121.8	8.77E-02	+10.48	-10.20	2.26E-03	+5.26	-5.15	1.26E-03	+9.21	-9.20	1.66E-01	+4.59	-4.51	1.93E-02	+4.58	-4.52	3.68E-03	+4.23	-4.19
121.9	8.77E-02	+10.48	-10.20	2.26E-03	+5.25	-5.14	1.27E-03	+9.23	-9.14	1.67E-01	+4.59	-4.49	1.95E-02	+4.59	-4.49	3.69E-03	+4.21	-4.20
122.0	8.76E-02	+10.47	-10.19	2.26E-03	+5.25	-5.15	1.28E-03	+9.21	-9.18	1.69E-01	+4.58	-4.48	1.97E-02	+4.58	-4.48	3.71E-03	+4.21	-4.19
122.1	8.76E-02	+10.45	-10.19	2.26E-03	+5.24	-5.11	1.29E-03	+9.26	-9.04	1.70E-01	+4.58	-4.47	1.99E-02	+4.58	-4.47	3.72E-03	+4.19	-4.19
122.2	8.75E-02	+10.45	-10.18	2.26E-03	+5.23	-5.10	1.30E-03	+9.24	-9.09	1.71E-01	+4.57	-4.46	2.01E-02	+4.57	-4.46	3.73E-03	+4.18	-4.18
122.3	8.75E-02	+10.44	-10.17	2.26E-03	+5.24	-5.10	1.30E-03	+9.21	-9.12	1.73E-01	+4.56	-4.45	2.03E-02	+4.56	-4.45	3.74E-03	+4.18	-4.17
122.4	8.74E-02	+10.43	-10.18	2.26E-03	+5.22	-5.11	1.31E-03	+9.23	-9.06	1.74E-01	+4.54	-4.45	2.05E-02	+4.54	-4.45	3.75E-03	+4.18	-4.15
122.5	8.74E-02	+10.42	-10.16	2.26E-03	+5.22	-5.08	1.32E-03	+9.18	-9.09	1.76E-01	+4.52	-4.44	2.07E-02	+4.52	-4.44	3.76E-03	+4.17	-4.14
122.6	8.73E-02	+10.42	-10.16	2.26E-03	+5.23	-5.07	1.33E-03	+9.16	-9.13	1.77E-01	+4.51	-4.45	2.10E-02	+4.51	-4.46	3.77E-03	+4.19	-4.13
122.7	8.73E-02	+10.42	-10.15	2.26E-03	+5.19	-5.06	1.34E-03	+9.26	-9.00	1.79E-01	+4.52	-4.41	2.12E-02	+4.52	-4.40	3.78E-03	+4.14	-4.14
122.8	8.72E-02	+10.39	-10.14	2.27E-03	+5.17	-5.09	1.35E-03	+9.16	-9.09	1.80E-01	+4.48	-4.43	2.14E-02	+4.49	-4.43	3.79E-03	+4.17	-4.11
122.9	8.72E-02	+10.40	-10.13	2.27E-03	+5.15	-5.08	1.36E-03	+9.11	-9.08	1.82E-01	+4.49	-4.39	2.16E-02	+4.49	-4.40	3.81E-03	+4.13	-4.12
123.0	8.71E-02	+10.38	-10.12	2.27E-03	+5.14	-5.08	1.36E-03	+9.19	-9.00	1.83E-01	+4.46	-4.41	2.18E-02	+4.46	-4.40	3.82E-03	+4.15	-4.08
123.1	8.71E-02	+10.39	-10.10	2.27E-03	+5.11	-5.07	1.37E-03	+9.18	-9.03	1.85E-01	+4.46	-4.39	2.20E-02	+4.45	-4.40	3.83E-03	+4.13	-4.09
123.2	8.70E-02	+10.37	-10.11	2.27E-03	+5.16	-5.01	1.38E-03	+9.10	-9.03	1.86E-01	+4.45	-4.38	2.22E-02	+4.46	-4.37	3.84E-03	+4.12	-4.08
123.3	8.69E-02	+10.36	-10.10	2.27E-03	+5.13	-5.05	1.39E-03	+9.14	-9.01	1.88E-01	+4.46	-4.34	2.25E-02	+4.48	-4.29	3.85E-03	+4.08	-4.09
123.4	8.69E-02	+10.35	-10.11	2.27E-03	+5.09	-5.06	1.40E-03	+9.12	-8.99	1.89E-01	+4.45	-4.35	2.27E-02	+4.45	-4.35	3.86E-03	+4.09	-4.08
123.5	8.68E-02	+10.35	-10.09	2.27E-03	+5.13	-5.01	1.41E-03	+9.10	-9.08	1.91E-01	+4.42	-4.35	2.29E-02	+4.42	-4.35	3.88E-03	+4.09	-4.05
123.6	8.68E-02	+10.33	-10.08	2.27E-03	+5.09	-5.00	1.42E-03	+9.15	-8.96	1.92E-01	+4.41	-4.35	2.31E-02	+4.40	-4.35	3.89E-03	+4.09	-4.04
123.7	8.67E-02	+10.34	-10.07	2.27E-03	+5.08	-5.03	1.43E-03	+9.07	-8.94	1.94E-01	+4.38	-4.34	2.34E-02	+4.38	-4.34	3.90E-03	+4.08	-4.02
123.8	8.66E-02	+10.33	-10.06	2.27E-03	+5.09	-4.98	1.44E-03	+9.05	-9.02	1.95E-01	+4.41	-4.30	2.36E-02	+4.41	-4.30	3.91E-03	+4.05	-4.05
123.9	8.65E-02	+10.33	-10.05	2.27E-03	+5.07	-4.98	1.44E-03	+9.15	-8.90	1.97E-01	+4.37	-4.30	2.38E-02	+4.37	-4.30	3.93E-03	+4.05	-4.02
124.0	8.65E-02	+10.31	-10.04	2.27E-03	+5.08	-4.98	1.45E-03	+9.09	-8.98	1.99E-01	+4.39	-4.29	2.41E-02	+4.39	-4.28	3.94E-03	+4.04	-4.03
124.1	8.64E-02	+10.28	-10.06	2.28E-03	+5.04	-4.99	1.46E-03	+8.99	-8.98	2.00E-01	+4.36	-4.28	2.43E-02	+4.36	-4.28	3.95E-03	+4.03	-4.01
124.2	8.63E-02	+10.29	-10.03	2.28E-03	+5.07	-4.97	1.47E-03	+9.08	-8.92	2.02E-01	+4.32	-4.27	2.45E-02	+4.32	-4.27	3.96E-03	+4.03	-3.97
124.3	8.63E-02	+10.28	-10.02	2.28E-03	+5.00	-4.97	1.48E-03	+9.03	-8.94	2.03E-01	+4.35	-4.26	2.48E-02	+4.35	-4.26	3.98E-03	+4.02	-4.00
124.4	8.62E-02	+10.27	-10.01	2.28E-03	+5.00	-4.97	1.49E-03	+9.01	-8.98	2.05E-01	+4.34	-4.25	2.50E-02	+4.33	-4.25	3.99E-03	+4.01	-3.99
124.5	8.61E-02	+10.27	-10.01	2.28E-03	+5.06	-4.90	1.50E-03	+9.04	-8.90	2.06E-01	+4.32	-4.25	2.52E-02	+4.32	-4.25	4.00E-03	+4.01	-3.98
124.6	8.60E-02	+10.26	-10.02	2.28E-03	+4.99	-4.98	1.50E-03	+8.98	-8.97	2.08E-01	+4.31	-4.22	2.55E-02	+4.32	-4.22	4.02E-03	+3.99	-3.97
124.7	8.59E-02	+10.25	-9.99	2.28E-03	+4.99	-4.92	1.51E-03	+8.96	-8.93	2.10E-01	+4.30	-4.21	2.57E-02	+4.30	-4.21	4.03E-03	+3.97	-3.96
124.8	8.59E-02	+10.24	-10.00	2.28E-03	+4.99	-4.90	1.52E-03	+8.99	-8.87	2.11E-01	+4.28	-4.23	2.59E-02	+4.26	-4.26	4.04E-03	+3.99	-3.95
124.9	8.58E-02	+10.23	-9.97	2.28E-03	+4.99	-4.89	1.53E-03	+8.93	-8.90	2.13E-01	+4.27	-4.18	2.62E-02	+4.27	-4.18	4.06E-03	+3.95	-3.94
125.0	8.57E-02	+10.22	-9.98	2.28E-03	+4.98	-4.89	1.54E-03	+9.01	-8.83	2.15E-01	+4.26	-4.20	2.64E-02	+4.28	-4.21	4.07E-03	+3.97	-3.93
125.1	8.56E-02	+10.22	-9.95	2.28E-03	+4.91	-4.88	1.55E-03	+8.94	-8.86	2.16E-01	+4.24	-4.17	2.67E-02	+4.24	-4.18	4.08E-03	+3.94	-3.91
125.2	8.55E-02	+10.21	-9.96	2.28E-03	+4.91	-4.89	1.56E-03	+8.98	-8.81	2.18E-01	+4.23	-4.18	2.69E-02	+4.21	-4.17	4.10E-03	+3.95	-3.90
125.3	8.54E-02	+10.20	-9.95	2.28E-03	+4.91	-4.89	1.56E-03	+8.96	-8.85	2.19E-01	+4.22	-4.16	2.72E-02	+4.22	-4.16	4.11E-03	+3.94	-3.89
125.4	8.53E-02	+10.19	-9.94	2.28E-03	+4.91	-4.88	1.57E-03	+8.86	-8.92	2.21E-01	+4.21	-4.15	2.74E-02	+4.21	-4.15	4.12E-03	+3.93	-3.89
125.5	8.52E-02	+10.18	-9.94	2.28E-03	+4.91	-4.88	1.58E-03	+8.94	-8.82	2.23E-01	+4.20	-4.14	2.76E-02	+4.22	-4.11	4.14E-03	+3.92	-3.88
125.6	8.52E-02	+10.17	-9.93	2.28E-03	+4.90	-4.87	1.59E-03	+8.86	-8.89	2.24E-01	+4.18	-4.13	2.79E-02	+4.18	-4.13	4.15E-03	+3.91	-3.86
125.7	8.51E-02	+10.16	-9.92	2.28E-03	+4.89	-4.87	1.60E-03	+8.89	-8.79	2.26E-01	+4.18	-4.11	2.81E-02	+4.18	-4.11	4.17E-03	+3.89	-3.87
125.8	8.50E-02	+10.15	-9.92	2.28E-03	+4.85	-4.87	1.61E-03	+8.88	-8.86	2.28E-01	+4.15	-4.10	2.84E-02	+4.14	-4.12	4.18E-03	+3.88	-3.84
125.9	8.49E-02	+10.13	-9.91	2.28E-03	+4.84	-4.87	1.62E-03	+8.86	-8.77	2.29E-01	+4.15	-4.09	2.87E-02	+4.15	-4.10	4.20E-03	+3.88	-3.84
126.0	8.48E-02	+10.13	-9.90	2.28E-03	+4.88	-4.80	1.62E-03	+8.84	-8.84	2.31E-01	+4.14	-4.08	2.89E-02	+4.14	-4.08	4.21E-03	+3.87	-3.83
126.1	8.47E-02	+10.11	-9.89	2.28E-03	+4.88	-4.80	1.63E-03	+8.84	-8.82	2.33E-01	+4.15	-4.07	2.92E-02	+4.15	-4.07	4.23E-03	+3.86	-3.84
126.2	8.46E-02	+10.10	-9.89	2.28E-03	+4.84	-4.80	1.64E-03	+8.91	-8.72	2.35E-01	+4.14	-4.06	2.94E-02	+4.14	-4.06	4.24E-03	+3.85	-3.83
126.3	8.45E-02	+10.12	-9.87	2.28E-03	+4.82	-4.79	1.65E-03	+8.82	-8.79	2.36E-01	+4.12	-4.04	2.97E-02	+4.12	-4.04	4.26E-03	+3.83	-3.82
126.4	8.44E-02	+10.11	-9.86	2.28E-03	+4.85	-4.75	1.66E-03	+8.89	-8.74	2.38E-01	+4.10	-4.02	2.99E-02	+4.11	-4.02	4.27E-03	+3.82	-3.80
126.5	8.42E-02	+10.11	-9.85	2.28E-03	+4.84	-4.75	1.67E-03	+8.78	-8.76	2.40E-01	+4.09	-4.01	3.02E-02	+4.09	-4.01	4.29E-03	+3.80	-3.79
126.6	8.42E-02	+10.08	-9.86	2.28E-03	+4.77	-4.79	1.68E-03	+8.77	-8.76	2.41E-01	+4.07	-4.01	3.04E-02	+4.07	-4.01	4.30E-03	+3.81	-3.78
126.7	8.40E-02	+10.08	-9.84	2.28E-03	+4.84	-4.74	1.68E-03	+8.85	-8.69	2.43E-01	+4.06	-4.01	3.07E-02	+4.07	-4.01	4.32E-03	+3.80	-3.77
126.8	8.39E-02	+10.08	-9.83	2.28E-03	+4.78	-4.74	1.69E-03	+8.76	-8.71	2.45E-01	+4.06	-3.97	3.10E-02	+4.06	-3.97	4.33E-03	+3.77	-3.77
126.9	8.38E-02	+10.06	-9.84	2.27E-03	+4.80	-4.72	1.70E-03	+8.78	-8.72	2.47E-01	+4.03	-3.97	3.12E-02	+4.03	-3.98	4.35E-03	+3.77	-3.74
127.0	8.37E-02	+10.06	-9.82	2.27E-03	+4.77	-4.74	1.71E-03	+8.81	-8.70	2.48E-01	+4.03	-3.95	3.15E-02	+4.03	-3.95	4.36E-03	+3.76	-3.75
127.1	8.36E-02	+10.04	-9.82	2.27E-03	+4.76	-4.68	1.72E-03	+8.70	-8.74	2.50E-01	+4.01	-3.95	3.18E-02	+4.00	-3.95	4.38E-03	+3.75	-3.72
127.2	8.35E-02	+10.04	-9.80	2.27E-03	+4.76	-4.73	1.73E-03	+8.75	-8.67	2.52E-01	+4.01	-3.94	3.20E-02	+4.01	-3.94	4.40E-03	+3.75	-3.72
127.3	8.34E-02	+10.02	-9.80	2.27E-03	+4.75	-4.67	1.73E-03	+8.75	-8.66	2.54E-01	+4.01	-3.92	3.23E-02	+4.01	-3.92	4.41E-03	+3.73	-3.73
127.4	8.32E-02	+10.03	-9.78	2.27E-03	+4.76	-4.66	1.74E-03	+8.76	-8.64	2.55E-01	+3.98	-3.92	3.26E-02	+3.98	-3.91	4.43E-03	+3.73	-3.70
127.5	8.31E-02	+10.01	-9.77	2.27E-03	+4.69	-4.67	1.75E-03	+8.74	-8.63	2.57E-01	+3.99	-3.89	3.28E-02	+3.99	-3.90	4.45E-03	+3.70	-3.72
127.6	8.30E-02	+10.00	-9.77	2.27E-03	+4.73	-4.67	1.76E-03	+8.68	-8.67	2.59E-01	+3.97	-3.89	3.31E-02	+3.97	-3.89	4.46E-03	+3.70	-3.69
127.7	8.29E-02	+9.99	-9.76	2.27E-03	+4.74	-4.66	1.77E-03	+8.67	-8.66	2.61E-01	+3.93	-3.90	3.34E-02	+3.93	-3.90	4.48E-03	+3.72	-3.66
127.8	8.28E-02	+9.98	-9.75	2.27E-03	+4.74	-4.60	1.77E-03	+8.70	-8.64	2.62E-01	+3.95	-3.86	3.36E-02	+3.95	-3.85	4.50E-03	+3.67	-3.68
